date,time,district_code,district,accident_type,weather_state,vehicle_type,person_type,age_range,sex,injury_type,coordinate_x_utm,coordinate_y_utm,positive_alcohol,positive_drug,datetime,accidents,month,year,quarter,country,region,city,postal_code
2019-10-05 00:00:00,1:45:00,2,arganzuela,run over a person,clear,bicycle,driver,31 to 40,male,low,440.644.487,4.472.450.524,0,0,2019-10-05 01:45:00,1,10,2019,4,spain,comunidad de madrid,madrid,28005
2019-10-05 00:00:00,1:45:00,2,arganzuela,run over a person,clear,bicycle,pedestrian,41 to 50,female,mild,440.644.487,4.472.450.524,0,0,2019-10-05 01:45:00,1,10,2019,4,spain,comunidad de madrid,madrid,28005
2019-10-05 00:00:00,7:15:00,8,fuencarral-el pardo,lateral front collision,clear,bicycle,driver,51 to 60,male,mild,440.872.535,4.481.453.342,0,0,2019-10-05 07:15:00,1,10,2019,4,spain,comunidad de madrid,madrid,28048
2019-10-05 00:00:00,18:36:00,7,chamberí,fall,clear,bicycle,driver,41 to 50,male,mild,439.580.041,4.475.760.778,0,0,2019-10-05 18:36:00,1,10,2019,4,spain,comunidad de madrid,madrid,28010
2019-10-06 00:00:00,17:00:00,4,salamanca,run over a person,clear,bicycle,driver,51 to 60,male,mild,441.660.320,4.475.218.637,0,0,2019-10-06 17:00:00,1,10,2019,4,spain,comunidad de madrid,madrid,28020
2019-10-06 00:00:00,17:00:00,4,salamanca,run over a person,clear,bicycle,pedestrian,51 to 60,female,mild,441.660.320,4.475.218.637,0,0,2019-10-06 17:00:00,1,10,2019,4,spain,comunidad de madrid,madrid,28020
2019-10-05 00:00:00,11:00:00,16,hortaleza,fall,clear,bicycle,driver,41 to 50,male,mild,445.081.298,4.481.298.570,0,0,2019-10-05 11:00:00,1,10,2019,4,spain,comunidad de madrid,madrid,28004
2019-10-05 00:00:00,16:10:00,8,fuencarral-el pardo,fall,clear,bicycle,driver,51 to 60,male,mild,439.531.631,4.483.818.886,0,0,2019-10-05 16:10:00,1,10,2019,4,spain,comunidad de madrid,madrid,28048
2019-10-07 00:00:00,17:15:00,1,centro,rear,clear,bicycle,driver,21 to 30,male,mild,440.051.570,4.475.346.138,0,0,2019-10-07 17:15:00,1,10,2019,4,spain,comunidad de madrid,madrid,28012
2019-10-07 00:00:00,10:15:00,16,hortaleza,lateral front collision,clear,bicycle,driver,41 to 50,female,mild,445.565.171,4.480.019.375,0,0,2019-10-07 10:15:00,1,10,2019,4,spain,comunidad de madrid,madrid,28004
2019-10-08 00:00:00,12:08:00,2,arganzuela,lateral front collision,clear,bicycle,driver,over 60,male,severe,440.112.935,4.472.088.358,0,0,2019-10-08 12:08:00,1,10,2019,4,spain,comunidad de madrid,madrid,28005
2019-10-07 00:00:00,17:25:00,4,salamanca,fall,clear,bicycle,driver,41 to 50,male,mild,443.386.783,4.476.201.470,0,0,2019-10-07 17:25:00,1,10,2019,4,spain,comunidad de madrid,madrid,28020
2019-10-07 00:00:00,21:50:00,1,centro,fall,clear,bicycle,driver,younger than 21,male,mild,440.461.289,4.474.303.716,0,0,2019-10-07 21:50:00,1,10,2019,4,spain,comunidad de madrid,madrid,28012
2019-10-09 00:00:00,15:05:00,4,salamanca,lateral front collision,clear,bicycle,driver,21 to 30,female,mild,442.405.268,4.476.522.111,0,0,2019-10-09 15:05:00,1,10,2019,4,spain,comunidad de madrid,madrid,28020
2019-10-09 00:00:00,20:40:00,14,moratalaz,lateral front collision,clear,bicycle,driver,younger than 21,male,mild,444.728.545,4.473.490.589,0,0,2019-10-09 20:40:00,1,10,2019,4,spain,comunidad de madrid,madrid,28030
2019-10-10 00:00:00,18:00:00,4,salamanca,side collision,clear,bicycle,driver,41 to 50,male,mild,443.608.028,4.475.700.121,0,0,2019-10-10 18:00:00,1,10,2019,4,spain,comunidad de madrid,madrid,28020
2019-10-10 00:00:00,20:45:00,14,moratalaz,front collision,clear,bicycle,driver,21 to 30,male,mild,444.407.854,4.473.550.686,0,0,2019-10-10 20:45:00,1,10,2019,4,spain,comunidad de madrid,madrid,28030
2019-10-11 00:00:00,8:10:00,5,chamartín,rear,clear,bicycle,driver,51 to 60,male,mild,442.685.174,4.477.128.841,0,0,2019-10-11 08:10:00,1,10,2019,4,spain,comunidad de madrid,madrid,28036
2019-10-12 00:00:00,13:41:00,15,ciudad lineal,lateral front collision,clear,bicycle,driver,21 to 30,male,mild,444.165.759,4.475.982.853,0,0,2019-10-12 13:41:00,1,10,2019,4,spain,comunidad de madrid,madrid,28027
2019-10-12 00:00:00,1:15:00,3,retiro,lateral front collision,clear,bicycle,driver,21 to 30,male,mild,441.553.226,4.473.506.832,0,0,2019-10-12 01:15:00,1,10,2019,4,spain,comunidad de madrid,madrid,28009
2019-10-14 00:00:00,10:30:00,1,centro,lateral front collision,clear,bicycle,driver,21 to 30,female,mild,439.882.297,4.473.938.706,0,0,2019-10-14 10:30:00,1,10,2019,4,spain,comunidad de madrid,madrid,28012
2019-10-02 00:00:00,20:45:00,10,latina,fall,clear,bicycle,driver,51 to 60,male,mild,435.090.962,4.470.731.778,0,0,2019-10-02 20:45:00,1,10,2019,4,spain,comunidad de madrid,madrid,28047
2019-10-05 00:00:00,20:45:00,12,usera,fall,clear,bicycle,driver,41 to 50,female,mild,441.030.047,4.469.655.979,0,0,2019-10-05 20:45:00,1,10,2019,4,spain,comunidad de madrid,madrid,28026
2019-10-14 00:00:00,10:05:00,3,retiro,fall,clear,bicycle,driver,41 to 50,male,mild,442.852.156,4.473.646.871,0,0,2019-10-14 10:05:00,1,10,2019,4,spain,comunidad de madrid,madrid,28009
2019-10-14 00:00:00,20:40:00,4,salamanca,fall,light rain,bicycle,driver,21 to 30,female,mild,442.284.441,4.475.718.930,0,0,2019-10-14 20:40:00,1,10,2019,4,spain,comunidad de madrid,madrid,28020
2019-10-02 00:00:00,20:45:00,10,latina,lateral front collision,clear,bicycle,driver,31 to 40,male,mild,435.059.870,4.469.085.990,0,0,2019-10-02 20:45:00,1,10,2019,4,spain,comunidad de madrid,madrid,28047
2019-10-15 00:00:00,16:40:00,15,ciudad lineal,fall,clear,bicycle,driver,younger than 21,male,mild,444.057.599,4.475.695.182,0,0,2019-10-15 16:40:00,1,10,2019,4,spain,comunidad de madrid,madrid,28027
2019-10-15 00:00:00,19:05:00,7,chamberí,lateral front collision,clear,bicycle,driver,51 to 60,male,low,440.682.999,4.475.550.643,0,0,2019-10-15 19:05:00,1,10,2019,4,spain,comunidad de madrid,madrid,28010
2019-10-04 00:00:00,17:13:00,10,latina,run over a person,unknown,bicycle,driver,41 to 50,male,low,434.917.308,4.472.400.978,0,0,2019-10-04 17:13:00,1,10,2019,4,spain,comunidad de madrid,madrid,28047
2019-10-04 00:00:00,17:13:00,10,latina,run over a person,unknown,bicycle,pedestrian,51 to 60,male,mild,434.917.308,4.472.400.978,0,0,2019-10-04 17:13:00,1,10,2019,4,spain,comunidad de madrid,madrid,28047
2019-10-15 00:00:00,17:33:00,5,chamartín,side collision,clear,bicycle,driver,31 to 40,male,mild,442.201.229,4.478.802.030,0,0,2019-10-15 17:33:00,1,10,2019,4,spain,comunidad de madrid,madrid,28036
2019-10-15 00:00:00,21:20:00,5,chamartín,side collision,clear,bicycle,driver,41 to 50,male,mild,441.808.549,4.479.890.225,0,0,2019-10-15 21:20:00,1,10,2019,4,spain,comunidad de madrid,madrid,28036
2019-10-16 00:00:00,22:10:00,1,centro,lateral front collision,clear,bicycle,driver,41 to 50,male,severe,440.107.194,4.475.680.549,0,0,2019-10-16 22:10:00,1,10,2019,4,spain,comunidad de madrid,madrid,28012
2019-10-16 00:00:00,23:20:00,4,salamanca,rear,clear,bicycle,driver,21 to 30,male,unknown,442.447.734,4.474.884.360,0,0,2019-10-16 23:20:00,1,10,2019,4,spain,comunidad de madrid,madrid,28020
2019-10-14 00:00:00,7:55:00,12,usera,lateral front collision,light rain,bicycle,driver,21 to 30,male,mild,440.375.766,4.470.531.150,0,0,2019-10-14 07:55:00,1,10,2019,4,spain,comunidad de madrid,madrid,28026
2019-10-16 00:00:00,8:40:00,2,arganzuela,fall,clear,bicycle,driver,31 to 40,female,mild,441.649.806,4.472.076.186,0,0,2019-10-16 08:40:00,1,10,2019,4,spain,comunidad de madrid,madrid,28005
2019-10-16 00:00:00,8:40:00,2,arganzuela,fall,clear,bicycle,pedestrian,51 to 60,male,low,441.649.806,4.472.076.186,0,0,2019-10-16 08:40:00,1,10,2019,4,spain,comunidad de madrid,madrid,28005
2019-10-17 00:00:00,15:15:00,1,centro,side collision,cloudy,bicycle,driver,41 to 50,male,mild,439.976.382,4.474.946.205,0,0,2019-10-17 15:15:00,1,10,2019,4,spain,comunidad de madrid,madrid,28012
2019-10-17 00:00:00,16:00:00,1,centro,rear,clear,bicycle,driver,41 to 50,male,mild,441.218.503,4.474.687.402,0,0,2019-10-17 16:00:00,1,10,2019,4,spain,comunidad de madrid,madrid,28012
2019-10-09 00:00:00,19:35:00,10,latina,rear,clear,bicycle,driver,younger than 21,male,mild,435.322.552,4.472.046.398,0,0,2019-10-09 19:35:00,1,10,2019,4,spain,comunidad de madrid,madrid,28047
2019-10-17 00:00:00,7:05:00,14,moratalaz,lateral front collision,light rain,bicycle,driver,41 to 50,female,mild,444.100.360,4.473.166.394,0,0,2019-10-17 07:05:00,1,10,2019,4,spain,comunidad de madrid,madrid,28030
2019-10-17 00:00:00,22:45:00,1,centro,rear,clear,bicycle,driver,younger than 21,female,low,440.141.191,4.474.648.510,0,0,2019-10-17 22:45:00,1,10,2019,4,spain,comunidad de madrid,madrid,28012
2019-10-18 00:00:00,8:15:00,6,tetuán,fall,light rain,bicycle,driver,41 to 50,male,mild,440.339.789,4.477.948.143,0,0,2019-10-18 08:15:00,1,10,2019,4,spain,comunidad de madrid,madrid,28013
2019-10-17 00:00:00,15:30:00,12,usera,fall,unknown,bicycle,driver,31 to 40,male,unknown,440.587.665,4.470.532.884,0,0,2019-10-17 15:30:00,1,10,2019,4,spain,comunidad de madrid,madrid,28026
2019-10-17 00:00:00,20:00:00,5,chamartín,fall,clear,bicycle,driver,21 to 30,female,mild,441.921.287,4.480.472.815,0,0,2019-10-17 20:00:00,1,10,2019,4,spain,comunidad de madrid,madrid,28036
2019-10-18 00:00:00,15:25:00,4,salamanca,rear,clear,bicycle,driver,41 to 50,male,low,441.576.661,4.474.684.923,0,0,2019-10-18 15:25:00,1,10,2019,4,spain,comunidad de madrid,madrid,28020
2019-10-20 00:00:00,13:20:00,20,san blas-canillejas,fall,cloudy,bicycle,driver,over 60,male,mild,447.725.414,4.477.099.314,0,0,2019-10-20 13:20:00,1,10,2019,4,spain,comunidad de madrid,madrid,28022
2019-10-20 00:00:00,13:45:00,6,tetuán,rear,light rain,bicycle,driver,younger than 21,male,low,441.057.896,4.477.975.082,0,0,2019-10-20 13:45:00,1,10,2019,4,spain,comunidad de madrid,madrid,28013
2019-10-20 00:00:00,14:12:00,1,centro,lateral front collision,cloudy,bicycle,driver,younger than 21,male,mild,440.803.752,4.475.166.668,0,0,2019-10-20 14:12:00,1,10,2019,4,spain,comunidad de madrid,madrid,28012
2019-10-20 00:00:00,11:00:00,10,latina,lateral front collision,clear,bicycle,driver,41 to 50,female,mild,436.790.826,4.472.600.748,0,0,2019-10-20 11:00:00,1,10,2019,4,spain,comunidad de madrid,madrid,28047
2019-10-21 00:00:00,14:00:00,6,tetuán,side collision,clear,bicycle,driver,21 to 30,female,low,440.357.668,4.478.126.089,0,0,2019-10-21 14:00:00,1,10,2019,4,spain,comunidad de madrid,madrid,28013
2019-10-21 00:00:00,15:25:00,3,retiro,run over a person,clear,bicycle,driver,younger than 21,female,low,442.281.794,4.474.757.994,0,0,2019-10-21 15:25:00,1,10,2019,4,spain,comunidad de madrid,madrid,28009
2019-10-21 00:00:00,15:25:00,3,retiro,run over a person,clear,bicycle,pedestrian,41 to 50,male,mild,442.281.794,4.474.757.994,0,0,2019-10-21 15:25:00,1,10,2019,4,spain,comunidad de madrid,madrid,28009
2019-10-22 00:00:00,19:55:00,20,san blas-canillejas,lateral front collision,light rain,bicycle,driver,over 60,male,mild,447.535.430,4.476.795.230,0,0,2019-10-22 19:55:00,1,10,2019,4,spain,comunidad de madrid,madrid,28022
2019-10-22 00:00:00,20:00:00,6,tetuán,rear,light rain,bicycle,driver,31 to 40,female,mild,440.330.805,4.477.820.794,0,0,2019-10-22 20:00:00,1,10,2019,4,spain,comunidad de madrid,madrid,28013
2019-10-22 00:00:00,9:00:00,8,fuencarral-el pardo,fall,clear,bicycle,driver,51 to 60,male,mild,438.677.170,4.483.123.101,0,0,2019-10-22 09:00:00,1,10,2019,4,spain,comunidad de madrid,madrid,28048
2019-03-25 00:00:00,10:10:00,4,salamanca,rear,clear,bicycle,driver,21 to 30,male,unknown,442.857.934,4.475.708.174,0,0,2019-03-25 10:10:00,1,3,2019,1,spain,comunidad de madrid,madrid,28020
2019-10-23 00:00:00,11:10:00,7,chamberí,fall,light rain,bicycle,driver,younger than 21,male,low,441.042.126,4.475.917.954,0,0,2019-10-23 11:10:00,1,10,2019,4,spain,comunidad de madrid,madrid,28010
2019-10-23 00:00:00,11:10:00,7,chamberí,fall,light rain,bicycle,pedestrian,over 60,female,mild,441.042.126,4.475.917.954,0,0,2019-10-23 11:10:00,1,10,2019,4,spain,comunidad de madrid,madrid,28010
2019-10-22 00:00:00,22:00:00,7,chamberí,lateral front collision,light rain,bicycle,driver,over 60,male,mild,440.344.152,4.475.878.064,0,0,2019-10-22 22:00:00,1,10,2019,4,spain,comunidad de madrid,madrid,28010
2019-10-25 00:00:00,9:24:00,1,centro,fall,clear,bicycle,driver,31 to 40,male,mild,440.963.985,4.474.465.897,0,0,2019-10-25 09:24:00,1,10,2019,4,spain,comunidad de madrid,madrid,28012
2019-10-18 00:00:00,8:41:00,9,moncloa-aravaca,fall,clear,bicycle,driver,31 to 40,male,mild,439.057.510,4.476.171.540,0,0,2019-10-18 08:41:00,1,10,2019,4,spain,comunidad de madrid,madrid,28011
2019-10-26 00:00:00,4:30:00,7,chamberí,fall,clear,bicycle,driver,31 to 40,male,mild,440.643.369,4.476.243.753,1,0,2019-10-26 04:30:00,1,10,2019,4,spain,comunidad de madrid,madrid,28010
2019-10-26 00:00:00,1:42:00,3,retiro,fall,clear,bicycle,driver,31 to 40,male,mild,442.382.142,4.472.753.318,0,0,2019-10-26 01:42:00,1,10,2019,4,spain,comunidad de madrid,madrid,28009
2019-10-26 00:00:00,9:30:00,4,salamanca,lateral front collision,clear,bicycle,driver,21 to 30,male,mild,442.373.132,4.476.234.078,0,0,2019-10-26 09:30:00,1,10,2019,4,spain,comunidad de madrid,madrid,28020
2019-10-27 00:00:00,0:38:00,7,chamberí,run over a person,clear,bicycle,driver,unknown,male,unknown,440.924.766,4.475.481.487,0,0,2019-10-27 00:38:00,1,10,2019,4,spain,comunidad de madrid,madrid,28010
2019-10-27 00:00:00,0:38:00,7,chamberí,run over a person,clear,bicycle,pedestrian,31 to 40,male,mild,440.924.766,4.475.481.487,0,0,2019-10-27 00:38:00,1,10,2019,4,spain,comunidad de madrid,madrid,28010
2019-10-27 00:00:00,22:15:00,5,chamartín,fall,clear,bicycle,driver,unknown,unknown,unknown,442.472.523,4.476.985.533,0,0,2019-10-27 22:15:00,1,10,2019,4,spain,comunidad de madrid,madrid,28036
2019-10-28 00:00:00,15:45:00,3,retiro,fall,clear,bicycle,driver,21 to 30,male,severe,442.547.533,4.473.890.130,0,0,2019-10-28 15:45:00,1,10,2019,4,spain,comunidad de madrid,madrid,28009
2019-10-26 00:00:00,17:25:00,20,san blas-canillejas,fall,clear,bicycle,driver,51 to 60,male,mild,447.749.721,4.477.040.373,0,0,2019-10-26 17:25:00,1,10,2019,4,spain,comunidad de madrid,madrid,28022
2019-10-27 00:00:00,17:20:00,4,salamanca,fall,cloudy,bicycle,driver,51 to 60,male,mild,443.701.454,4.475.744.150,0,0,2019-10-27 17:20:00,1,10,2019,4,spain,comunidad de madrid,madrid,28020
2019-10-30 00:00:00,10:00:00,1,centro,rear,clear,bicycle,driver,51 to 60,female,mild,439.170.789,4.473.918.183,0,0,2019-10-30 10:00:00,1,10,2019,4,spain,comunidad de madrid,madrid,28012
2019-10-29 00:00:00,11:00:00,10,latina,lateral front collision,clear,bicycle,driver,21 to 30,male,unknown,438.620.391,4.473.059.714,0,0,2019-10-29 11:00:00,1,10,2019,4,spain,comunidad de madrid,madrid,28047
2019-10-29 00:00:00,20:10:00,15,ciudad lineal,fall,clear,bicycle,driver,41 to 50,male,mild,443.537.977,4.481.355.517,0,0,2019-10-29 20:10:00,1,10,2019,4,spain,comunidad de madrid,madrid,28027
2019-11-01 00:00:00,11:00:00,8,fuencarral-el pardo,fall,clear,bicycle,driver,31 to 40,male,severe,433.574.667,4.485.681.883,0,0,2019-11-01 11:00:00,1,11,2019,4,spain,comunidad de madrid,madrid,28048
2019-10-31 00:00:00,21:05:00,1,centro,rear,clear,bicycle,driver,21 to 30,male,mild,441.254.740,4.473.522.241,0,0,2019-10-31 21:05:00,1,10,2019,4,spain,comunidad de madrid,madrid,28012
2019-10-31 00:00:00,15:50:00,2,arganzuela,fall,clear,bicycle,driver,21 to 30,male,mild,440.971.516,4.471.864.393,0,0,2019-10-31 15:50:00,1,10,2019,4,spain,comunidad de madrid,madrid,28005
2019-11-02 00:00:00,11:45:00,8,fuencarral-el pardo,fall,clear,bicycle,driver,younger than 21,male,mild,434.568.507,4.485.825.265,0,0,2019-11-02 11:45:00,1,11,2019,4,spain,comunidad de madrid,madrid,28048
2019-10-23 00:00:00,19:50:00,11,carabanchel,lateral front collision,clear,bicycle,driver,younger than 21,male,mild,438.219.657,4.469.422.637,0,0,2019-10-23 19:50:00,1,10,2019,4,spain,comunidad de madrid,madrid,28025
2019-11-05 00:00:00,13:10:00,20,san blas-canillejas,fall,clear,bicycle,driver,over 60,male,mild,448.142.812,4.475.664.071,0,0,2019-11-05 13:10:00,1,11,2019,4,spain,comunidad de madrid,madrid,28022
2019-11-04 00:00:00,15:49:00,14,moratalaz,fall,clear,bicycle,driver,over 60,female,mild,445.288.431,4.473.660.740,0,0,2019-11-04 15:49:00,1,11,2019,4,spain,comunidad de madrid,madrid,28030
2019-11-04 00:00:00,17:02:00,5,chamartín,fall,clear,bicycle,driver,31 to 40,female,mild,441.513.351,4.477.518.341,0,0,2019-11-04 17:02:00,1,11,2019,4,spain,comunidad de madrid,madrid,28036
2019-11-06 00:00:00,16:45:00,3,retiro,side collision,clear,bicycle,driver,21 to 30,female,unknown,441.202.397,4.474.453.166,0,0,2019-11-06 16:45:00,1,11,2019,4,spain,comunidad de madrid,madrid,28009
2019-11-06 00:00:00,23:56:00,4,salamanca,lateral front collision,cloudy,bicycle,driver,41 to 50,female,unknown,443.655.112,4.476.086.947,0,0,2019-11-06 23:56:00,1,11,2019,4,spain,comunidad de madrid,madrid,28020
2019-11-07 00:00:00,20:40:00,20,san blas-canillejas,front collision,light rain,bicycle,driver,51 to 60,female,mild,447.996.298,4.474.775.143,0,0,2019-11-07 20:40:00,1,11,2019,4,spain,comunidad de madrid,madrid,28022
2019-11-08 00:00:00,15:20:00,2,arganzuela,lateral front collision,clear,bicycle,driver,41 to 50,male,mild,440.903.217,4.472.239.793,0,0,2019-11-08 15:20:00,1,11,2019,4,spain,comunidad de madrid,madrid,28005
2019-11-08 00:00:00,23:40:00,1,centro,side collision,clear,bicycle,driver,41 to 50,male,mild,441.110.251,4.473.491.998,0,0,2019-11-08 23:40:00,1,11,2019,4,spain,comunidad de madrid,madrid,28012
2019-11-09 00:00:00,20:00:00,4,salamanca,lateral front collision,light rain,bicycle,driver,31 to 40,male,mild,442.302.522,4.475.076.224,0,0,2019-11-09 20:00:00,1,11,2019,4,spain,comunidad de madrid,madrid,28020
2019-11-10 00:00:00,0:10:00,1,centro,lateral front collision,unknown,bicycle,driver,21 to 30,male,unknown,440.443.170,4.475.090.027,0,0,2019-11-10 00:10:00,1,11,2019,4,spain,comunidad de madrid,madrid,28012
2019-11-09 00:00:00,13:55:00,8,fuencarral-el pardo,run over a person,clear,bicycle,driver,41 to 50,male,mild,442.002.578,4.481.710.758,0,0,2019-11-09 13:55:00,1,11,2019,4,spain,comunidad de madrid,madrid,28048
2019-11-09 00:00:00,13:55:00,8,fuencarral-el pardo,run over a person,clear,bicycle,pedestrian,younger than 21,female,mild,442.002.578,4.481.710.758,0,0,2019-11-09 13:55:00,1,11,2019,4,spain,comunidad de madrid,madrid,28048
2019-11-09 00:00:00,15:30:00,2,arganzuela,run over a person,clear,bicycle,driver,21 to 30,male,mild,440.577.978,4.471.800.847,0,0,2019-11-09 15:30:00,1,11,2019,4,spain,comunidad de madrid,madrid,28005
2019-11-09 00:00:00,15:30:00,2,arganzuela,run over a person,clear,bicycle,pedestrian,21 to 30,male,low,440.577.978,4.471.800.847,0,0,2019-11-09 15:30:00,1,11,2019,4,spain,comunidad de madrid,madrid,28005
2019-11-11 00:00:00,18:10:00,4,salamanca,other,clear,bicycle,driver,41 to 50,female,unknown,442.052.563,4.475.163.014,0,0,2019-11-11 18:10:00,1,11,2019,4,spain,comunidad de madrid,madrid,28020
2019-11-11 00:00:00,20:48:00,3,retiro,rear,clear,bicycle,driver,41 to 50,male,mild,442.584.142,4.473.540.956,0,0,2019-11-11 20:48:00,1,11,2019,4,spain,comunidad de madrid,madrid,28009
2019-11-12 00:00:00,7:40:00,2,arganzuela,side collision,clear,bicycle,driver,41 to 50,female,severe,441.135.552,4.471.119.444,0,0,2019-11-12 07:40:00,1,11,2019,4,spain,comunidad de madrid,madrid,28005
2019-11-09 00:00:00,21:00:00,4,salamanca,fall,light rain,bicycle,driver,31 to 40,male,mild,441.620.578,4.475.016.276,0,0,2019-11-09 21:00:00,1,11,2019,4,spain,comunidad de madrid,madrid,28020
2019-11-12 00:00:00,19:05:00,1,centro,fall,clear,bicycle,driver,31 to 40,male,mild,439.913.855,4.474.677.690,0,0,2019-11-12 19:05:00,1,11,2019,4,spain,comunidad de madrid,madrid,28012
2019-11-12 00:00:00,19:30:00,4,salamanca,side collision,clear,bicycle,driver,31 to 40,male,unknown,443.140.077,4.475.410.560,0,0,2019-11-12 19:30:00,1,11,2019,4,spain,comunidad de madrid,madrid,28020
2019-11-13 00:00:00,0:41:00,1,centro,lateral front collision,light rain,bicycle,driver,31 to 40,male,mild,439.613.817,4.473.176.721,0,0,2019-11-13 00:41:00,1,11,2019,4,spain,comunidad de madrid,madrid,28012
2019-11-13 00:00:00,14:30:00,13,puente de vallecas,front collision,clear,bicycle,driver,over 60,male,mild,443.665.929,4.472.658.606,0,0,2019-11-13 14:30:00,1,11,2019,4,spain,comunidad de madrid,madrid,28053
2019-11-12 00:00:00,21:45:00,7,chamberí,rear,clear,bicycle,driver,21 to 30,female,mild,440.478.661,4.476.202.184,0,0,2019-11-12 21:45:00,1,11,2019,4,spain,comunidad de madrid,madrid,28010
2019-11-13 00:00:00,13:25:00,2,arganzuela,fall,clear,bicycle,driver,21 to 30,female,mild,440.692.729,4.471.691.278,0,0,2019-11-13 13:25:00,1,11,2019,4,spain,comunidad de madrid,madrid,28005
2019-11-13 00:00:00,13:25:00,2,arganzuela,fall,clear,bicycle,pedestrian,31 to 40,male,low,440.692.729,4.471.691.278,0,0,2019-11-13 13:25:00,1,11,2019,4,spain,comunidad de madrid,madrid,28005
2019-11-13 00:00:00,20:20:00,2,arganzuela,rear,clear,bicycle,driver,41 to 50,female,mild,440.319.546,4.472.305.949,0,0,2019-11-13 20:20:00,1,11,2019,4,spain,comunidad de madrid,madrid,28005
